locus_tag,gene_name,product,timepoint,log2fc,padj,expression_status,experiment_id
ACZ81_12970,motB,flagellar motor protein MotB,day 89,-0.543329874674479,0.105642968681446,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_16970,tar,methyl-accepting chemotaxis protein,day 89,-0.542238235473634,0.159909724118663,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_11165,,methyl-accepting chemotaxis protein,day 89,-0.522755304972331,0.131872770277686,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_18360,cheX,chemotaxis protein CheX,days 60+89,0.514394442240398,0.129633871870052,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_03270,rpoD,RNA polymerase sigma factor RpoD,day 89,-0.509266535441085,0.0011231439933606,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_04970,,LPP20 family lipoprotein,day 31,0.508373260498046,0.434944765922566,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_16970,tar,methyl-accepting chemotaxis protein,days 60+89,-0.508061726888022,0.112858831243218,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05285,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,day 18,-0.505710601806641,0.579703128905426,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05275,cheZ,protein phosphatase CheZ,day 31,-0.48360888163249,0.304356297646666,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_04995,cheR,CheR family methyltransferase,day 89,-0.481415430704754,0.214238480576674,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_16970,tar,methyl-accepting chemotaxis protein,day 60,-0.47388521830241,0.223102004787644,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01745,,methyl-accepting chemotaxis protein,day 60,-0.471598943074545,0.249155671338383,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_16000,bdlA,methyl-accepting chemotaxis protein,day 31,-0.466555913289386,0.0444579834107553,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_06325,,response regulator,day 89,-0.45553779602051,0.0134903545602052,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01425,cheA,chemotaxis protein CheW,days 60+89,-0.45374870300293,0.0766973730847949,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05050,flgL,flagellar hook-associated protein FlgL,day 18,0.450769424438473,0.529164646706294,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05270,cheY,chemotaxis response regulator CheY,day 89,-0.43965721130371,0.0982718424271523,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01475,aer2,methyl-accepting chemotaxis protein,day 89,-0.439331690470377,0.355324818097767,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_12975,pomA,flagellar motor protein PomA,day 18,-0.435282389322915,0.362846624883599,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05270,cheY,chemotaxis response regulator CheY,day 31,-0.426216761271156,0.128694264816364,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05025,flgG,flagellar basal-body rod protein FlgG,day 31,0.423433303833007,0.419013604837926,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_03740,rpoN,RNA polymerase factor sigma-54,day 60,-0.421839396158853,0.0121935843875998,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_18360,cheX,chemotaxis protein CheX,day 89,0.421212514241537,0.302411763154057,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_03270,rpoD,RNA polymerase sigma factor RpoD,days 60+89,-0.421071688334149,0.0024530692915962,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_03270,rpoD,RNA polymerase sigma factor RpoD,day 18,-0.420462290445965,0.0166394831969489,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_03740,rpoN,RNA polymerase factor sigma-54,day 18,-0.41271718343099,0.038467266438773,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_03740,rpoN,RNA polymerase factor sigma-54,days 60+89,-0.408421834309895,0.004915545849658,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_03740,rpoN,RNA polymerase factor sigma-54,day 89,-0.395004272460936,0.0164294025500976,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_04995,cheR,CheR family methyltransferase,days 60+89,-0.385202089945476,0.234279433272679,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05220,fliP,flagellar type III secretion system pore protein FliP,day 18,0.384143193562826,0.636968551579399,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01430,cheW,chemotaxis protein CheW,day 31,-0.379842758178711,0.365851865317061,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_12970,motB,flagellar motor protein MotB,days 60+89,-0.377708752950033,0.194506827945428,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01745,,methyl-accepting chemotaxis protein,day 18,0.373991012573242,0.493302385100971,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05460,sapA,ABC transporter substrate-binding protein,day 31,-0.371353149414063,0.0676856014546851,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05150,fleQ,sigma-54 dependent transcriptional regulator,day 89,-0.370609283447265,0.117531987555852,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05200,fliL,flagellar basal body-associated protein FliL,day 18,-0.367671966552736,0.368171190082344,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05015,flgE,flagellar hook protein FlgE,day 31,0.358652750651041,0.521148669184304,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01475,aer2,methyl-accepting chemotaxis protein,days 60+89,-0.357077280680338,0.366427248988697,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05030,flgH,flagellar basal body L-ring protein FlgH,day 18,0.350547154744467,0.51267762485296,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_11605,,response regulator,day 18,0.339716593424484,0.756724799569925,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_18475,aer-1,methyl-accepting chemotaxis protein,day 18,-0.338650385538737,0.344391134291363,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_12970,motB,flagellar motor protein MotB,day 31,-0.33781623840332,0.344188722590883,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_03270,rpoD,RNA polymerase sigma factor RpoD,day 60,-0.332876841227214,0.0184196704284401,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05280,cheA,chemotaxis protein CheA,day 18,-0.332442601521813,0.49634417532759,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_11165,,methyl-accepting chemotaxis protein,days 60+89,-0.320839564005534,0.299298569248556,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_00745,,methyl-accepting chemotaxis protein,day 18,-0.319531122843426,0.501155095577599,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_06325,,response regulator,days 60+89,-0.316012064615886,0.0600228331533449,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_04995,cheR,CheR family methyltransferase,day 18,-0.307839711507161,0.555269965174962,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_18360,cheX,chemotaxis protein CheX,day 18,-0.30433972676595,0.581335905073705,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01450,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,day 60,-0.301950454711914,0.233411389844168,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_04995,cheR,CheR family methyltransferase,day 60,-0.288988749186198,0.458290135686392,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05460,sapA,ABC transporter substrate-binding protein,day 18,0.285696029663086,0.233260479246221,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01475,aer2,methyl-accepting chemotaxis protein,day 31,0.283227284749347,0.593679926180397,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01475,aer2,methyl-accepting chemotaxis protein,day 60,-0.274822870890298,0.567807196999089,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_04995,cheR,CheR family methyltransferase,day 31,-0.272277196248372,0.527398110087238,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05285,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,day 60,-0.258512496948243,0.710170927268122,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05265,fliA,RNA polymerase sigma factor FliA,day 60,-0.254597345987956,0.735532086594068,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05150,fleQ,sigma-54 dependent transcriptional regulator,days 60+89,-0.253275553385416,0.21999656497945,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05265,fliA,RNA polymerase sigma factor FliA,day 89,0.252375920613607,0.753872439477672,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01425,cheA,chemotaxis protein CheW,day 60,-0.252110799153646,0.359487138789046,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_03265,,methyl-accepting chemotaxis protein,day 18,-0.249801635742187,0.540229771727296,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05205,fliM,flagellar motor switch protein FliM,day 18,-0.246923446655272,0.662667253829351,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_11605,,response regulator,day 60,-0.242350896199547,0.751618745604646,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_13410,,methyl-accepting chemotaxis protein,day 18,0.235212326049802,0.864216113309945,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_03740,rpoN,RNA polymerase factor sigma-54,day 31,-0.225463231404623,0.174810396474612,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01425,cheA,chemotaxis protein CheW,day 18,-0.222648620605469,0.544095045356463,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01450,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,days 60+89,-0.217834154764811,0.312808418785475,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_11605,,response regulator,days 60+89,0.214409510294595,0.761370579390769,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_12970,motB,flagellar motor protein MotB,day 60,-0.212087631225586,0.529953001756628,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05045,flgK,flagellar hook-associated protein FlgK,day 31,-0.178060531616206,0.797287717972561,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_06325,,response regulator,day 60,-0.176486333211263,0.310598409295315,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05270,cheY,chemotaxis response regulator CheY,day 18,-0.176273981730143,0.637310058244505,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_18360,cheX,chemotaxis protein CheX,day 31,0.16469446818034,0.725145076629113,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05460,sapA,ABC transporter substrate-binding protein,day 60,-0.162018458048503,0.391135578370591,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01450,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,day 31,0.156306584676107,0.582356350503984,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01450,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,day 18,-0.148518244425456,0.676464005651736,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_13410,,methyl-accepting chemotaxis protein,day 31,-0.146719614664714,0.89764350905535,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_03485,,HAMP domain-containing methyl-accepting chemotaxis protein,day 18,0.144746780395508,0.565084917410359,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05150,fleQ,sigma-54 dependent transcriptional regulator,day 60,-0.135941823323568,0.57087975081185,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01450,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,day 89,-0.133717854817708,0.614168002083717,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05460,sapA,ABC transporter substrate-binding protein,day 89,0.122924168904623,0.529530822249764,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_11165,,methyl-accepting chemotaxis protein,day 60,-0.118923823038737,0.738533260251713,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_03270,rpoD,RNA polymerase sigma factor RpoD,day 31,-0.108496348063154,0.457144540608168,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05085,fliS,flagellar export chaperone FliS,day 31,0.100200017293297,0.895481616390081,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05150,fleQ,sigma-54 dependent transcriptional regulator,day 31,-0.0881735483805339,0.747947051867624,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_01420,cheY1,response regulator,day 31,-0.0702489217122333,0.902158894370502,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_11165,,methyl-accepting chemotaxis protein,day 18,-0.0601088205973313,0.921102402457266,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05265,fliA,RNA polymerase sigma factor FliA,day 18,-0.0266393025716161,0.984215984362895,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05170,fliF,flagellar basal-body MS-ring/collar protein FliF,day 18,0.0196228027343732,0.984215984362895,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05460,sapA,ABC transporter substrate-binding protein,days 60+89,-0.01954714457194,0.922129464514607,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_11940,,methyl-accepting chemotaxis protein,day 18,-0.016475677490233,0.980783102673185,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_06325,,response regulator,day 31,-0.0153586069742864,0.950270451420986,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
ACZ81_05265,fliA,RNA polymerase sigma factor FliA,days 60+89,-0.0011107126871747,0.998699153420212,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture
