cluster,direction,timepoint,term_id,term_name,count,bg_count,gene_ratio,fold_enrichment,pvalue,p_adjust,signed_score
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,cog.category:V,Defense mechanisms,4,53,4/334,0.8918766241102701,0.6679745343143486,0.9999618085991288,1.6586631389897488e-05
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,cog.category:C,Energy production and conversion,21,223,21/528,0.703959437423563,0.9748527455919214,0.9999886207325384,-4.9419811848085054e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",6,51,6/528,0.8794563279857398,0.6952398694679831,0.9999886207325384,-4.9419811848085054e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,cog.category:E,Amino acid transport and metabolism,29,270,29/528,0.8029110549943884,0.9241370523864616,0.9999886207325384,-4.9419811848085054e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,cog.category:F,Nucleotide transport and metabolism,4,78,4/528,0.3833527583527584,0.9953194941469401,0.9999886207325384,-4.9419811848085054e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,cog.category:G,Carbohydrate transport and metabolism,17,169,17/528,0.7519611798457951,0.9252578205655312,0.9999886207325384,-4.9419811848085054e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,cog.category:H,Coenzyme transport and metabolism,11,146,11/528,0.5632134703196346,0.9914553438343481,0.9999886207325384,-4.9419811848085054e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,cog.category:J,"Translation, ribosomal structure and biogenesis",10,205,10/528,0.3646526237989653,0.9999886207325384,0.9999886207325384,-4.9419811848085054e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,cog.category:L,"Replication, recombination and repair",19,185,19/528,0.7677416052416054,0.9205462700228233,0.9999886207325384,-4.9419811848085054e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,cog.category:O,"Post-translational modification, protein turnover, chaperones",19,155,19/528,0.9163367546432064,0.6978324623886305,0.9999886207325384,-4.9419811848085054e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,cog.category:V,Defense mechanisms,3,53,3/528,0.42313464837049747,0.9797897939937633,0.9999886207325384,-4.9419811848085054e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:C,Energy production and conversion,23,223,23/346,1.1765597864122967,0.2314757098143999,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",3,51,3/346,0.6710302618157089,0.8376358590476942,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:E,Amino acid transport and metabolism,17,270,17/346,0.7182509098694071,0.9503143146074873,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:G,Carbohydrate transport and metabolism,16,169,16/346,1.080001368129425,0.41132359655784895,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:H,Coenzyme transport and metabolism,13,146,13/346,1.0157375880909019,0.5202569794294134,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:I,Lipid transport and metabolism,9,133,9/346,0.7719370681037855,0.8379923783679919,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:K,Transcription,23,250,23/346,1.0494913294797688,0.4355245037800283,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:L,"Replication, recombination and repair",7,185,7/346,0.4316356819246993,0.9978800380468601,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:M,Cell wall/membrane/envelope biogenesis,17,259,17/346,0.7487557747673355,0.9254321668969644,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:N,Cell motility,1,125,1/346,0.09126011560693642,0.9999913759328632,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:O,"Post-translational modification, protein turnover, chaperones",10,155,10/346,0.7359686742494873,0.8857080407930578,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism",4,67,4/346,0.6810456388577345,0.8517116741110676,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:T,Signal transduction mechanisms,14,290,14/346,0.5507075941797888,0.9970872820473674,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",10,123,10/346,0.9274401992574839,0.6478531126147058,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,cog.category:V,Defense mechanisms,4,53,4/346,0.8609444868578907,0.6956187599534113,0.9999913759328632,3.7454009193728108e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:C,Energy production and conversion,25,223,25/493,0.8975431830378665,0.7540647335521509,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",7,51,7/493,1.0988744382134192,0.45703453025385843,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:E,Amino acid transport and metabolism,34,270,34/493,1.0081736909323118,0.5088244146395612,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:F,Nucleotide transport and metabolism,5,78,5/493,0.513210589275498,0.9742789338410132,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:G,Carbohydrate transport and metabolism,17,169,17/493,0.805345847786166,0.8650648676696567,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:H,Coenzyme transport and metabolism,11,146,11/493,0.6031981994498318,0.9813961269063405,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:I,Lipid transport and metabolism,18,133,18/493,1.083530326831277,0.3950871147166463,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:J,"Translation, ribosomal structure and biogenesis",8,205,8/493,0.3124325928857666,0.9999962721378611,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:L,"Replication, recombination and repair",19,185,19/493,0.8222465873581493,0.8539187987768118,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:M,Cell wall/membrane/envelope biogenesis,26,259,26/493,0.8036996718538301,0.9116496173183339,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:O,"Post-translational modification, protein turnover, chaperones",15,155,15/493,0.7747824380030099,0.8889114216263723,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:P,Inorganic ion transport and metabolism,26,215,26/493,0.9681777442332186,0.6046093530908629,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism",10,67,10/493,1.1949380884623535,0.32334033804894224,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",13,123,13/493,0.8461716057322846,0.7826843554003808,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,cog.category:V,Defense mechanisms,2,53,2/493,0.30211642236595354,0.9929915771559658,0.9999962721378611,-1.6189929739001363e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:C,Energy production and conversion,20,223,20/563,0.6287584927000613,0.9946655246002708,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",7,51,7/563,0.9622470657890154,0.6056381603539437,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:E,Amino acid transport and metabolism,30,270,30/563,0.7789619104006316,0.9515528744094911,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:F,Nucleotide transport and metabolism,6,78,6/563,0.5392813225850527,0.9751638239512663,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:G,Carbohydrate transport and metabolism,13,169,13/563,0.5392813225850526,0.9974286060471586,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:H,Coenzyme transport and metabolism,11,146,11/563,0.5282001995182365,0.996270788886031,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:I,Lipid transport and metabolism,18,133,18/563,0.9488107480067843,0.6354292665009524,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:J,"Translation, ribosomal structure and biogenesis",10,205,10/563,0.3419832777368626,0.9999975127247709,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:L,"Replication, recombination and repair",15,185,15/563,0.5684316643464068,0.9968106776971187,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:M,Cell wall/membrane/envelope biogenesis,32,259,32/563,0.8661815837659532,0.8416352368432639,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:O,"Post-translational modification, protein turnover, chaperones",18,155,18/563,0.8141408353864665,0.8612308947081796,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:P,Inorganic ion transport and metabolism,26,215,26/563,0.8478004048081292,0.8505502255564357,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",14,123,14/563,0.7979609813860128,0.8565259673448858,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,cog.category:V,Defense mechanisms,4,53,4/563,0.529106203290995,0.9563073151674044,0.9999975127247709,-1.0802112503702089e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:C,Energy production and conversion,15,223,15/329,0.8069704362996988,0.8466904967354527,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",6,51,6/329,1.4114071160379045,0.24870978301796734,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:E,Amino acid transport and metabolism,25,270,25/329,1.110829674659462,0.31688588639577836,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:F,Nucleotide transport and metabolism,5,78,5/329,0.7690359286103968,0.7913469553634755,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:G,Carbohydrate transport and metabolism,9,169,9/329,0.6388913868455603,0.9515608858602328,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:H,Coenzyme transport and metabolism,6,146,6/329,0.4930257734105008,0.9863732461369369,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:I,Lipid transport and metabolism,9,133,9/329,0.8118243938112759,0.7917227894131259,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:J,"Translation, ribosomal structure and biogenesis",7,205,7/329,0.40965230928905033,0.9988799354670823,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:L,"Replication, recombination and repair",12,185,12/329,0.7781812207344122,0.8589109571382132,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:M,Cell wall/membrane/envelope biogenesis,17,259,17/329,0.7874452828860123,0.884428176757637,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:O,"Post-translational modification, protein turnover, chaperones",9,155,9/329,0.6965977056574174,0.9107849001015882,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:P,Inorganic ion transport and metabolism,16,215,16/329,0.8927970594472326,0.7238350638242637,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism",6,67,6/329,1.0743546704169125,0.4906277162884268,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",7,123,7/329,0.6827538488150839,0.8989529086063698,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,cog.category:V,Defense mechanisms,0,53,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",4,51,4/290,1.0674780256930358,0.5224918082951222,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,cog.category:E,Amino acid transport and metabolism,17,270,17/290,0.8569476372924649,0.787097217642954,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,cog.category:K,Transcription,12,250,12/290,0.653296551724138,0.9638157130605775,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,cog.category:L,"Replication, recombination and repair",4,185,4/290,0.29427772600186397,0.9996198671109279,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,cog.category:M,Cell wall/membrane/envelope biogenesis,16,259,16/290,0.8407935028624683,0.8058304168196672,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,cog.category:N,Cell motility,0,125,0/290,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,cog.category:O,"Post-translational modification, protein turnover, chaperones",10,155,10/290,0.8780867630700779,0.7141140151161456,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,cog.category:T,Signal transduction mechanisms,12,290,12/290,0.5631866825208086,0.9928717650088114,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",8,123,8/290,0.8852256798430054,0.6932338929533026,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,cog.category:V,Defense mechanisms,3,53,3/290,0.7703968770331815,0.7590020649987894,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|up,up,days 60+89,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",4,51,4/327,0.9466930503088086,0.6204483314132017,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|up,up,days 60+89,cog.category:E,Amino acid transport and metabolism,18,270,18/327,0.8046890927624873,0.8691299445842173,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|up,up,days 60+89,cog.category:H,Coenzyme transport and metabolism,13,146,13/327,1.0747559800594864,0.43541701480356837,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|up,up,days 60+89,cog.category:I,Lipid transport and metabolism,12,133,12/327,1.0890529074981032,0.4228477200915149,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|up,up,days 60+89,cog.category:K,Transcription,17,250,17/327,0.820782874617737,0.8412550596645271,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|up,up,days 60+89,cog.category:L,"Replication, recombination and repair",5,185,5/327,0.326225307876684,0.999634363407138,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|up,up,days 60+89,cog.category:M,Cell wall/membrane/envelope biogenesis,17,259,17/327,0.7922614619862326,0.8786119348150045,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|up,up,days 60+89,cog.category:N,Cell motility,0,125,0/327,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|up,up,days 60+89,cog.category:O,"Post-translational modification, protein turnover, chaperones",7,155,7/327,0.5451119660649107,0.9781555573486876,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|up,up,days 60+89,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism",5,67,5/327,0.9007713724953216,0.6626853637113874,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|up,up,days 60+89,cog.category:T,Signal transduction mechanisms,15,290,15/327,0.6243277443846885,0.9868503382149615,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|up,up,days 60+89,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",10,123,10/327,0.9813281619054723,0.5742387670287394,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|up,up,days 60+89,cog.category:V,Defense mechanisms,3,53,3/327,0.6832265881945647,0.8278341759139929,1.0,-0.0
